id,razorpay_payment_id,timestamp,agent_type,amount,currency,payment_method,upi_app,bank,status,error_code,device_fingerprint,ip_address,fraud_score,is_suspicious,fraud_reasons,amount_slab,hour_of_day,is_night_transaction,is_weekend,attempt_count
2900,pay_WXF7YLEWZ454AH,2025-12-24T17:07:17.898801,fraud,12.05,INR,upi,BHIM,SBI,failed,DEBIT_FAILED,device_13bc2107-541f-4d,103.126.65.166,42.0,False,"[""High velocity: 9 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 77.78%"", ""Rapid retry: 2.48s"", ""Small amount spam: 100.0%"", ""UPI switching: 87.5%""]",small,17,False,False,10
2899,pay_WZ9RXUB905RLVC,2025-12-24T17:07:17.875273,dormant,1094.51,INR,upi,BHIM,Kotak,success,,device_a520d901-07bc-49,103.98.86.112,0.0,False,,large,17,False,False,1
2898,pay_WIVA59SJWM5OIS,2025-12-24T17:07:17.830062,fraud,7.78,INR,upi,GPay,SBI,failed,DEBIT_FAILED,device_2345daa4-0df7-4c,103.7.25.12,52.0,True,"[""High velocity: 10 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 90.0%"", ""Consecutive failures: 7"", ""Rapid retry: 2.02s"", ""Small amount spam: 100.0%"", ""UPI switching: 88.89%""]",small,17,False,False,11
2897,pay_NCE7ZE99KDQ7A3,2025-12-24T17:07:17.590310,impatient,134.38,INR,upi,WhatsApp Pay,Canara,success,,device_378cd8da-f7c9-45,103.222.246.137,7.0,False,"[""UPI switching: 100.0%""]",medium,17,False,False,4
2896,pay_MZNR8B5MFY0NBA,2025-12-24T17:07:17.549658,bot,255.1,INR,upi,BHIM,SBI,success,,device_27d2e87e-c6fc-49,103.208.109.141,22.0,False,"[""High velocity: 5 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 100.0%""]",medium,17,False,False,6
2895,pay_RDK356R7G95MT9,2025-12-24T17:07:17.351115,dormant,829.03,INR,upi,PhonePe,Axis,success,,device_c9638a21-2da5-4e,103.68.109.49,0.0,False,,large,17,False,False,1
2894,pay_PE7PUDRJLY8Y9N,2025-12-24T17:07:17.312300,fraud,60.03,INR,upi,PhonePe,BOB,failed,DEBIT_FAILED,device_45d41d8e-85f7-4d,103.67.245.102,42.0,False,"[""High velocity: 10 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 80.0%"", ""Rapid retry: 2.2s"", ""Small amount spam: 100.0%"", ""UPI switching: 88.89%""]",medium,17,False,False,11
2893,pay_49AX539I1FQ8M8,2025-12-24T17:07:17.277186,fraud,25.71,INR,upi,PhonePe,Kotak,failed,UPI_AUTHENTICATION_FAILED,device_bafd5bfa-d9fe-4b,103.98.89.85,47.0,False,"[""High velocity: 9 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 66.67%"", ""Rapid retry: 2.46s"", ""FFS pattern: 3 times"", ""Small amount spam: 100.0%"", ""UPI switching: 87.5%""]",small,17,False,False,10
2892,pay_BDN1HF24RC9EHZ,2025-12-24T17:07:17.254815,bot,332.9,INR,upi,WhatsApp Pay,Axis,success,,device_f5f5fc2a-e45c-4e,103.45.134.129,22.0,False,"[""High velocity: 5 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 100.0%""]",medium,17,False,False,6
2891,pay_TTNOHGRGPZRXVB,2025-12-24T17:07:17.222813,bot,221.29,INR,upi,PayZapp,BOB,success,,device_8f7bbbf2-fcab-4f,103.149.9.102,22.0,False,"[""High velocity: 5 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 75.0%""]",medium,17,False,False,6
2890,pay_UKMP1858FZ3KEH,2025-12-24T17:07:17.201658,impatient,147.06,INR,upi,PhonePe,Canara,success,,device_79a3e5b9-ce3e-4d,103.134.6.143,7.0,False,"[""UPI switching: 100.0%""]",medium,17,False,False,3
2889,pay_XNW2PPT0EY92B0,2025-12-24T17:07:17.178000,dormant,400.85,INR,upi,BHIM,Canara,success,,device_1206f1df-05e9-46,103.149.10.26,0.0,False,,medium,17,False,False,1
2888,pay_IGBQWIJWRVRP7S,2025-12-24T17:07:17.128301,fraud,40.5,INR,upi,GPay,ICICI,failed,BAD_REQUEST_ERROR,device_323ca818-ec0f-44,103.61.227.151,42.0,False,"[""High velocity: 10 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 80.0%"", ""Rapid retry: 1.98s"", ""Small amount spam: 100.0%"", ""UPI switching: 66.67%""]",small,17,False,False,11
2887,pay_PXQ60LVR74I2D2,2025-12-24T17:07:16.498769,fraud,16.39,INR,upi,PayZapp,PNB,success,,device_13bc2107-541f-4d,103.126.65.166,52.0,True,"[""High velocity: 8 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 87.5%"", ""Consecutive failures: 5"", ""Rapid retry: 2.5s"", ""Small amount spam: 100.0%"", ""UPI switching: 85.71%""]",small,17,False,False,9
2886,pay_NBY9EAFS4DJ6CV,2025-12-24T17:07:16.337429,fraud,55.87,INR,upi,GPay,Axis,failed,UPI_AUTHENTICATION_FAILED,device_2345daa4-0df7-4c,103.7.25.12,52.0,True,"[""High velocity: 9 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 88.89%"", ""Consecutive failures: 6"", ""Rapid retry: 1.93s"", ""Small amount spam: 100.0%"", ""UPI switching: 87.5%""]",medium,17,False,False,10
2885,pay_EUBB7QMBLCGM3W,2025-12-24T17:07:16.312148,bot,62.71,INR,upi,GPay,HDFC,failed,GATEWAY_ERROR,device_006dd605-a14f-46,103.58.113.224,27.0,False,"[""High velocity: 5 txns in 1 min"", ""Burst activity: 100"", ""Small amount spam: 100.0%"", ""UPI switching: 100.0%""]",medium,17,False,False,6
2884,pay_07A4VXNKPCP71F,2025-12-24T17:07:16.214113,fraud,76.07,INR,upi,BHIM,SBI,failed,DEBIT_FAILED,device_45d41d8e-85f7-4d,103.67.245.102,42.0,False,"[""High velocity: 9 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 77.78%"", ""Rapid retry: 2.09s"", ""Small amount spam: 100.0%"", ""UPI switching: 87.5%""]",medium,17,False,False,10
2883,pay_PL4OHVL7SQ9SKA,2025-12-24T17:07:16.011674,fraud,47.47,INR,upi,GPay,Kotak,failed,UPI_AUTHENTICATION_FAILED,device_323ca818-ec0f-44,103.61.227.151,42.0,False,"[""High velocity: 9 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 77.78%"", ""Rapid retry: 1.98s"", ""Small amount spam: 100.0%"", ""UPI switching: 62.5%""]",small,17,False,False,10
2882,pay_UZJL3MBMRRY1VH,2025-12-24T17:07:15.924769,bot,135.51,INR,upi,GPay,PNB,success,,device_83b8eb7d-0afa-49,103.6.115.156,25.0,False,"[""Burst activity: 80"", ""High failure rate: 75.0%"", ""UPI switching: 100.0%""]",medium,17,False,False,5
2881,pay_33K6KTMGKM77KM,2025-12-24T17:07:15.849063,impatient,762.17,INR,upi,GPay,Canara,success,,device_2879a879-c399-4c,103.34.127.129,0.0,False,,large,17,False,False,3
2880,pay_T9HXPX4V6PDBE7,2025-12-24T17:07:15.818970,bot,460.44,INR,upi,WhatsApp Pay,PNB,success,,device_4ca2564f-0941-40,103.214.103.236,22.0,False,"[""High velocity: 5 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 100.0%""]",medium,17,False,False,6
2879,pay_3GDOMG05W3TN03,2025-12-24T17:07:15.717827,dormant,821.59,INR,upi,PhonePe,Kotak,success,,device_229c8c92-bf01-4b,103.183.254.58,0.0,False,,large,17,False,False,1
2878,pay_ZEZNB5NW6RGNAH,2025-12-24T17:07:15.672398,fraud,31.14,INR,upi,BHIM,SBI,failed,INSUFFICIENT_FUNDS,device_1e1d6be0-017d-4c,103.110.44.66,47.0,False,"[""High velocity: 10 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 70.0%"", ""Rapid retry: 1.89s"", ""FFS pattern: 3 times"", ""Small amount spam: 100.0%"", ""UPI switching: 77.78%""]",small,17,False,False,11
2877,pay_QRZWOMUU4OBLJ6,2025-12-24T17:07:15.634662,fraud,3.1,INR,upi,PhonePe,Kotak,success,,device_bafd5bfa-d9fe-4b,103.98.89.85,42.0,False,"[""High velocity: 8 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 75.0%"", ""Rapid retry: 2.34s"", ""Small amount spam: 100.0%"", ""UPI switching: 85.71%""]",small,17,False,False,9
2876,pay_7PAVXQ330LM0LL,2025-12-24T17:07:15.611215,bot,362.53,INR,upi,Amazon Pay,ICICI,success,,device_44c51aa1-f9ed-4a,103.96.235.216,15.0,False,"[""Burst activity: 80"", ""UPI switching: 100.0%""]",medium,17,False,False,5
2875,pay_YNF1JOK19URFBV,2025-12-24T17:07:15.565678,bot,265.65,INR,upi,Amazon Pay,Canara,success,,device_c38e2f11-f535-48,103.166.181.194,22.0,False,"[""High velocity: 5 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 50.0%""]",medium,17,False,False,6
2874,pay_NXEAS92NJFH6UG,2025-12-24T17:07:15.540332,bot,291.14,INR,upi,Paytm,PNB,success,,device_faae5672-836a-41,103.134.68.148,22.0,False,"[""High velocity: 5 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 75.0%""]",medium,17,False,False,6
2873,pay_9WZNVKYVYZR9BA,2025-12-24T17:07:15.433951,fraud,19.99,INR,upi,BHIM,ICICI,failed,GATEWAY_ERROR,device_61bb1c16-73ab-49,103.27.255.227,42.0,False,"[""High velocity: 9 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 77.78%"", ""Rapid retry: 1.98s"", ""Small amount spam: 100.0%"", ""UPI switching: 100.0%""]",small,17,False,False,10
2872,pay_KBZYZ4550WKPQN,2025-12-24T17:07:15.389130,dormant,916.64,INR,upi,BHIM,Kotak,failed,GATEWAY_ERROR,device_cc5d4b3e-835d-44,103.180.254.247,0.0,False,,large,17,False,False,1
2871,pay_RAWR5FSYIXQPH8,2025-12-24T17:07:15.342526,fraud,27.93,INR,upi,PhonePe,SBI,failed,BAD_REQUEST_ERROR,device_74d69097-ae58-47,103.192.232.178,42.0,False,"[""High velocity: 10 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 80.0%"", ""Rapid retry: 1.83s"", ""Small amount spam: 100.0%"", ""UPI switching: 100.0%""]",small,17,False,False,11
2870,pay_4DXRAM96O390QT,2025-12-24T17:07:15.196244,fraud,43.89,INR,upi,PayZapp,BOB,failed,INSUFFICIENT_FUNDS,device_e1ad557b-af7d-49,103.254.188.223,47.0,False,"[""High velocity: 9 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 66.67%"", ""Rapid retry: 2.08s"", ""FFS pattern: 3 times"", ""Small amount spam: 100.0%"", ""UPI switching: 75.0%""]",small,17,False,False,10
2869,pay_WRJHPWU9DKBGTK,2025-12-24T17:07:15.039563,impatient,359.23,INR,upi,Amazon Pay,Kotak,success,,device_c57c3ad7-d609-4e,103.158.34.127,7.0,False,"[""UPI switching: 100.0%""]",medium,17,False,False,3
2868,pay_AVZVX6NRXDU5SN,2025-12-24T17:07:14.920662,bot,56.63,INR,upi,WhatsApp Pay,ICICI,success,,device_c1ad9e47-1476-4c,103.243.52.44,20.0,False,"[""Burst activity: 80"", ""Small amount spam: 100.0%"", ""UPI switching: 66.67%""]",medium,17,False,False,5
2867,pay_MKB2VFHBLEV7FN,2025-12-24T17:07:14.544036,impatient,962.44,INR,upi,BHIM,Canara,success,,device_221974bc-8ee3-4d,103.79.2.199,0.0,False,,large,17,False,False,3
2866,pay_TDBQQW8Q02DRAV,2025-12-24T17:07:14.434744,dormant,42.89,INR,upi,WhatsApp Pay,ICICI,success,,device_4e66c0a7-09a1-41,103.89.111.42,0.0,False,,small,17,False,False,1
2865,pay_BB7JH6CZ3AUW5A,2025-12-24T17:07:14.386606,fraud,71.38,INR,upi,Amazon Pay,SBI,failed,INSUFFICIENT_FUNDS,device_756d7069-417a-42,103.159.238.148,42.0,False,"[""High velocity: 10 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 80.0%"", ""Rapid retry: 1.73s"", ""Small amount spam: 100.0%"", ""UPI switching: 100.0%""]",medium,17,False,False,11
2864,pay_T1D7DBRJUFYDD9,2025-12-24T17:07:14.126343,fraud,40.73,INR,upi,BHIM,ICICI,failed,INSUFFICIENT_FUNDS,device_13bc2107-541f-4d,103.126.65.166,42.0,False,"[""High velocity: 7 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 85.71%"", ""Rapid retry: 2.55s"", ""Small amount spam: 100.0%"", ""UPI switching: 83.33%""]",small,17,False,False,8
2863,pay_UDQ7TVYJTEDCF8,2025-12-24T17:07:13.936413,fraud,75.71,INR,upi,WhatsApp Pay,Canara,success,,device_e1ad557b-af7d-49,103.254.188.223,42.0,False,"[""High velocity: 8 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 75.0%"", ""Rapid retry: 2.25s"", ""Small amount spam: 100.0%"", ""UPI switching: 71.43%""]",medium,17,False,False,9
2862,pay_07312G4GBI24RL,2025-12-24T17:07:13.833307,fraud,91.79,INR,upi,Amazon Pay,PNB,failed,DEBIT_FAILED,device_74d69097-ae58-47,103.192.232.178,42.0,False,"[""High velocity: 9 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 77.78%"", ""Rapid retry: 1.83s"", ""Small amount spam: 100.0%"", ""UPI switching: 100.0%""]",medium,17,False,False,10
2861,pay_0PWTFMCLOHDK7K,2025-12-24T17:07:13.622006,fraud,55.12,INR,upi,WhatsApp Pay,Canara,failed,UPI_AUTHENTICATION_FAILED,device_2345daa4-0df7-4c,103.7.25.12,52.0,True,"[""High velocity: 8 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 87.5%"", ""Consecutive failures: 5"", ""Rapid retry: 2.04s"", ""Small amount spam: 100.0%"", ""UPI switching: 85.71%""]",medium,17,False,False,9
2860,pay_W7VKW3LKCTJ9XT,2025-12-24T17:07:13.404187,fraud,39.88,INR,upi,GPay,BOB,failed,INSUFFICIENT_FUNDS,device_61bb1c16-73ab-49,103.27.255.227,42.0,False,"[""High velocity: 8 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 75.0%"", ""Rapid retry: 1.92s"", ""Small amount spam: 100.0%"", ""UPI switching: 100.0%""]",small,17,False,False,9
2859,pay_CA026YU3SF26LN,2025-12-24T17:07:13.311304,fraud,94.08,INR,upi,WhatsApp Pay,Kotak,failed,BAD_REQUEST_ERROR,device_45d41d8e-85f7-4d,103.67.245.102,42.0,False,"[""High velocity: 8 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 75.0%"", ""Rapid retry: 2.07s"", ""Small amount spam: 100.0%"", ""UPI switching: 85.71%""]",medium,17,False,False,9
2858,pay_KXVMCJ70RVG8JZ,2025-12-24T17:07:13.279754,bot,255.1,INR,upi,GPay,BOB,success,,device_27d2e87e-c6fc-49,103.208.109.141,15.0,False,"[""Burst activity: 80"", ""UPI switching: 100.0%""]",medium,17,False,False,5
2857,pay_DB364KM7O3XDAZ,2025-12-24T17:07:13.230520,fraud,63.35,INR,upi,PhonePe,PNB,success,,device_323ca818-ec0f-44,103.61.227.151,52.0,True,"[""High velocity: 8 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 87.5%"", ""Consecutive failures: 5"", ""Rapid retry: 1.95s"", ""Small amount spam: 100.0%"", ""UPI switching: 57.14%""]",medium,17,False,False,9
2856,pay_ZMR6QX0Q2WYFLJ,2025-12-24T17:07:13.092569,bot,332.9,INR,upi,Paytm,BOB,success,,device_f5f5fc2a-e45c-4e,103.45.134.129,15.0,False,"[""Burst activity: 80"", ""UPI switching: 100.0%""]",medium,17,False,False,5
2855,pay_4VIIPU1I0P0HD1,2025-12-24T17:07:13.030628,fraud,95.04,INR,upi,PayZapp,Kotak,failed,TRANSACTION_DECLINED,device_1e1d6be0-017d-4c,103.110.44.66,47.0,False,"[""High velocity: 9 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 66.67%"", ""Rapid retry: 1.89s"", ""FFS pattern: 3 times"", ""Small amount spam: 100.0%"", ""UPI switching: 75.0%""]",medium,17,False,False,10
2854,pay_P71OINYV8R5KET,2025-12-24T17:07:12.997845,bot,221.29,INR,upi,Paytm,HDFC,success,,device_8f7bbbf2-fcab-4f,103.149.9.102,15.0,False,"[""Burst activity: 80"", ""UPI switching: 100.0%""]",medium,17,False,False,5
2853,pay_NNX1NAOQ59BLUN,2025-12-24T17:07:12.852631,impatient,134.38,INR,upi,Paytm,Canara,failed,INSUFFICIENT_FUNDS,device_378cd8da-f7c9-45,103.222.246.137,7.0,False,"[""UPI switching: 100.0%""]",medium,17,False,False,3
2852,pay_AZ8J94ZMNNFNAG,2025-12-24T17:07:12.699957,fraud,50.6,INR,upi,PhonePe,BOB,failed,GATEWAY_ERROR,device_e1ad557b-af7d-49,103.254.188.223,42.0,False,"[""High velocity: 7 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 71.43%"", ""Rapid retry: 2.26s"", ""Small amount spam: 100.0%"", ""UPI switching: 66.67%""]",medium,17,False,False,8
2851,pay_7LKQ212LMZLGJK,2025-12-24T17:07:12.597382,fraud,4.6,INR,upi,Paytm,HDFC,failed,TRANSACTION_DECLINED,device_bafd5bfa-d9fe-4b,103.98.89.85,42.0,False,"[""High velocity: 7 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 71.43%"", ""Rapid retry: 2.34s"", ""Small amount spam: 100.0%"", ""UPI switching: 83.33%""]",small,17,False,False,8
2850,pay_MR1GILF00HYM3M,2025-12-24T17:07:12.470795,impatient,457.65,INR,upi,PhonePe,ICICI,success,,device_6284ba97-8316-47,103.148.164.106,7.0,False,"[""UPI switching: 100.0%""]",medium,17,False,False,3
2849,pay_X68FICZYCLLOWA,2025-12-24T17:07:12.352194,fraud,60.98,INR,upi,GPay,BOB,failed,DEBIT_FAILED,device_2345daa4-0df7-4c,103.7.25.12,42.0,False,"[""High velocity: 7 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 85.71%"", ""Rapid retry: 2.01s"", ""Small amount spam: 100.0%"", ""UPI switching: 83.33%""]",medium,17,False,False,8
2848,pay_YPSL4FW5D6X11X,2025-12-24T17:07:12.311566,bot,62.71,INR,upi,BHIM,PNB,failed,BAD_REQUEST_ERROR,device_006dd605-a14f-46,103.58.113.224,20.0,False,"[""Burst activity: 80"", ""Small amount spam: 100.0%"", ""UPI switching: 100.0%""]",medium,17,False,False,5
2847,pay_LS8OZS7LMI4K3N,2025-12-24T17:07:11.985990,fraud,51.71,INR,upi,BHIM,Kotak,success,,device_74d69097-ae58-47,103.192.232.178,52.0,True,"[""High velocity: 8 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 87.5%"", ""Consecutive failures: 5"", ""Rapid retry: 1.9s"", ""Small amount spam: 100.0%"", ""UPI switching: 100.0%""]",medium,17,False,False,9
2846,pay_R8K9WSEOAKOUK7,2025-12-24T17:07:11.958458,bot,460.44,INR,upi,PhonePe,Kotak,success,,device_4ca2564f-0941-40,103.214.103.236,15.0,False,"[""Burst activity: 80"", ""UPI switching: 100.0%""]",medium,17,False,False,5
2845,pay_I0FCSNE4GX8KOU,2025-12-24T17:07:11.856605,fraud,86.09,INR,upi,PayZapp,Kotak,failed,UPI_AUTHENTICATION_FAILED,device_13bc2107-541f-4d,103.126.65.166,42.0,False,"[""High velocity: 6 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 83.33%"", ""Rapid retry: 2.7s"", ""Small amount spam: 100.0%"", ""UPI switching: 80.0%""]",medium,17,False,False,7
2844,pay_5SXQMQ6VWIIJ00,2025-12-24T17:07:11.830641,impatient,1066.25,INR,upi,WhatsApp Pay,ICICI,success,,device_bb12efd9-1d5c-40,103.51.144.220,5.0,False,"[""Rapid retry: 2.24s""]",large,17,False,False,3
2843,pay_KIBUNHWCY5WLQU,2025-12-24T17:07:11.775519,bot,291.14,INR,upi,PayZapp,Axis,failed,UPI_AUTHENTICATION_FAILED,device_faae5672-836a-41,103.134.68.148,15.0,False,"[""Burst activity: 80"", ""UPI switching: 66.67%""]",medium,17,False,False,5
2842,pay_ZM6XC67PA2DJW9,2025-12-24T17:07:11.751955,fraud,69.69,INR,upi,Paytm,Kotak,failed,BAD_REQUEST_ERROR,device_756d7069-417a-42,103.159.238.148,42.0,False,"[""High velocity: 9 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 77.78%"", ""Rapid retry: 1.73s"", ""Small amount spam: 100.0%"", ""UPI switching: 100.0%""]",medium,17,False,False,10
2841,pay_YSY7H3WUD4NH1U,2025-12-24T17:07:11.724309,bot,265.65,INR,upi,GPay,BOB,success,,device_c38e2f11-f535-48,103.166.181.194,15.0,False,"[""Burst activity: 80"", ""UPI switching: 66.67%""]",medium,17,False,False,5
2840,pay_KVWC596X6WH383,2025-12-24T17:07:11.567530,fraud,49.68,INR,upi,PhonePe,Canara,success,,device_1e1d6be0-017d-4c,103.110.44.66,42.0,False,"[""High velocity: 8 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 75.0%"", ""Rapid retry: 1.92s"", ""Small amount spam: 100.0%"", ""UPI switching: 71.43%""]",small,17,False,False,9
2839,pay_4SYYXLY6R8UBQV,2025-12-24T17:07:11.160739,fraud,91.67,INR,upi,Paytm,Canara,failed,DEBIT_FAILED,device_45d41d8e-85f7-4d,103.67.245.102,42.0,False,"[""High velocity: 7 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 71.43%"", ""Rapid retry: 2.1s"", ""Small amount spam: 100.0%"", ""UPI switching: 83.33%""]",medium,17,False,False,8
2838,pay_HMWRR78FKE76E3,2025-12-24T17:07:11.132745,fraud,4.48,INR,upi,PayZapp,Kotak,failed,INSUFFICIENT_FUNDS,device_61bb1c16-73ab-49,103.27.255.227,42.0,False,"[""High velocity: 7 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 71.43%"", ""Rapid retry: 1.76s"", ""Small amount spam: 100.0%"", ""UPI switching: 100.0%""]",small,17,False,False,8
2837,pay_JXPLRW390MJJYH,2025-12-24T17:07:11.107596,bot,135.51,INR,upi,GPay,HDFC,failed,INSUFFICIENT_FUNDS,device_83b8eb7d-0afa-49,103.6.115.156,17.0,False,"[""High failure rate: 66.67%"", ""UPI switching: 100.0%""]",medium,17,False,False,4
2836,pay_RDRMCVKMDSWVU1,2025-12-24T17:07:11.072574,fraud,51.07,INR,upi,PayZapp,ICICI,failed,UPI_AUTHENTICATION_FAILED,device_323ca818-ec0f-44,103.61.227.151,42.0,False,"[""High velocity: 7 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 85.71%"", ""Rapid retry: 2.1s"", ""Small amount spam: 100.0%"", ""UPI switching: 50.0%""]",medium,17,False,False,8
2835,pay_B3VYIG2JLL0YGE,2025-12-24T17:07:10.797101,bot,362.53,INR,upi,PayZapp,Axis,success,,device_44c51aa1-f9ed-4a,103.96.235.216,7.0,False,"[""UPI switching: 100.0%""]",medium,17,False,False,4
2834,pay_20TECOQ6MURO3W,2025-12-24T17:07:10.570124,fraud,3.34,INR,upi,GPay,BOB,failed,INSUFFICIENT_FUNDS,device_74d69097-ae58-47,103.192.232.178,42.0,False,"[""High velocity: 7 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 85.71%"", ""Rapid retry: 1.8s"", ""Small amount spam: 100.0%"", ""UPI switching: 100.0%""]",small,17,False,False,8
2833,pay_ESC5DYD2OOGN5D,2025-12-24T17:07:10.513952,fraud,91.4,INR,upi,BHIM,ICICI,failed,BAD_REQUEST_ERROR,device_e1ad557b-af7d-49,103.254.188.223,42.0,False,"[""High velocity: 6 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 66.67%"", ""Rapid retry: 2.26s"", ""Small amount spam: 100.0%"", ""UPI switching: 80.0%""]",medium,17,False,False,7
2832,pay_KENA7G3OMNCHCM,2025-12-24T17:07:10.334172,bot,56.63,INR,upi,GPay,PNB,success,,device_c1ad9e47-1476-4c,103.243.52.44,12.0,False,"[""Small amount spam: 100.0%"", ""UPI switching: 50.0%""]",medium,17,False,False,4
2831,pay_00DG413DDFLIEP,2025-12-24T17:07:10.277498,fraud,85.99,INR,upi,PayZapp,ICICI,failed,INSUFFICIENT_FUNDS,device_bafd5bfa-d9fe-4b,103.98.89.85,42.0,False,"[""High velocity: 6 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 66.67%"", ""Rapid retry: 2.34s"", ""Small amount spam: 100.0%"", ""UPI switching: 100.0%""]",medium,17,False,False,7
2830,pay_B83K2H8GV36SIV,2025-12-24T17:07:10.190673,fraud,62.7,INR,upi,BHIM,ICICI,failed,INSUFFICIENT_FUNDS,device_2345daa4-0df7-4c,103.7.25.12,42.0,False,"[""High velocity: 6 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 83.33%"", ""Rapid retry: 1.87s"", ""Small amount spam: 100.0%"", ""UPI switching: 80.0%""]",medium,17,False,False,7
2829,pay_74PNJ3ELADU804,2025-12-24T17:07:10.084461,fraud,19.06,INR,upi,PhonePe,Canara,success,,device_756d7069-417a-42,103.159.238.148,52.0,True,"[""High velocity: 8 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 87.5%"", ""Consecutive failures: 5"", ""Rapid retry: 1.82s"", ""Small amount spam: 100.0%"", ""UPI switching: 100.0%""]",small,17,False,False,9
2828,pay_O3M0ZNXG5PFTPZ,2025-12-24T17:07:09.914258,fraud,39.37,INR,upi,GPay,Canara,failed,BAD_REQUEST_ERROR,device_13bc2107-541f-4d,103.126.65.166,42.0,False,"[""High velocity: 5 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 80.0%"", ""Rapid retry: 2.69s"", ""Small amount spam: 100.0%"", ""UPI switching: 75.0%""]",small,17,False,False,6
2827,pay_J3HONSKKS6XG8N,2025-12-24T17:07:09.878803,fraud,69.81,INR,upi,WhatsApp Pay,Kotak,failed,UPI_AUTHENTICATION_FAILED,device_323ca818-ec0f-44,103.61.227.151,42.0,False,"[""High velocity: 6 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 83.33%"", ""Rapid retry: 2.02s"", ""Small amount spam: 100.0%"", ""UPI switching: 60.0%""]",medium,17,False,False,7
